"id_order","brand_cat"
467154,"Apple pc"
470150,"Allocacoc accessories"
470150,"Allocacoc accessories"
470150,"Allocacoc accessories"
470152,"OWC accessories"
470152,"Apple accessories"
470143,"Pack accessories"
470143,"Crucial accessories"
470163,"Apple laptop"
470163,"Apple accessories"
470169,"iOttie accessories"
470169,"Apple accessories"
470180,"Apple smartphone"
470180,"Minibatt accessories"
383291,"Pack accessories"
383291,"Minibatt accessories"
470186,"Apple laptop"
470191,"ZaggKeys accessories"
470191,"JBL accessories"
470193,"Wacom accessories"
470186,"Apple accessories"
469643,"Apple extended warranty"
469643,"Apple accessories"
470220,"Sphero other"
470220,"Sphero other"
470220,"Sphero other"
470193,"Wacom tablet"
470225,"Pack accessories"
470225,"Otterbox accessories"
470232,"Matias accessories"
470232,"Apple accessories"
402043,"Apple accessories"
402043,"Otterbox accessories"
470260,"Apple accessories"
470260,"Apple tablet"
470308,"OWC accessories"
470308,"Samsung accessories"
470310,"Apple pc"
470310,"Apple extended warranty"
470358,"Apple pc"
470358,"Apple accessories"
470390,"Apple tablet"
470390,"Apple accessories"
470390,"Apple accessories"
470390,"Apple accessories"
470395,"Moshi accessories"
470395,"Moshi accessories"
470398,"Moshi accessories"
470398,"Moshi accessories"
470403,"Lifeproof accessories"
470403,"Apple smartphone"
470406,"Apple accessories"
470406,"Apple other"
467750,"ZaggKeys accessories"
470436,"Philips accessories"
470436,"Philips other"
470472,"Apple tablet"
470472,"ZaggKeys accessories"
470472,"Apple extended warranty"
464832,"Apple accessories"
464832,"Belkin accessories"
470499,"Apple laptop"
470499,"Apple accessories"
470499,"Satechi accessories"
467154,"Wacom tablet"
470521,"Apple smartphone"
470521,"Otterbox accessories"
470042,"Apple pc"
470042,"Apple accessories"
470549,"Apple laptop"
470549,"Apple smartphone"
470553,"Apple accessories"
470553,"Apple accessories"
470610,"Apple smartphone"
470610,"Lifeproof accessories"
470610,"Apple accessories"
467154,"Apple extended warranty"
470628,"Crucial accessories"
470638,"Apple laptop"
470141,"Apple pc"
470141,"Apple extended warranty"
470638,"Apple accessories"
470638,"Apple accessories"
470638,"Apple accessories"
470644,"Synology accessories"
470653,"Apple smartphone"
470653,"Apple extended warranty"
470653,"Belkin accessories"
468810,"Lifeproof accessories"
470672,"Belkin accessories"
470672,"Belkin accessories"
470644,"Western Digital accessories"
470681,"Crucial accessories"
470687,"Tucano accessories"
470672,"Apple accessories"
470687,"Satechi accessories"
470681,"Samsung accessories"
470717,"Apple tablet"
470717,"Apple accessories"
468810,"Pack pc"
470717,"Apple accessories"
470729,"Pack accessories"
470729,"iFixit accessories"
470732,"Crucial accessories"
470732,"Crucial accessories"
470763,"Oblumi other"
470763,"Belkin accessories"
470763,"Satechi accessories"
470766,"Apple smartphone"
470763,"Prynt printer"
470763,"Prynt accessories"
470780,"Apple other"
470781,"Apple extended warranty"
470781,"Apple accessories"
470790,"OWC accessories"
470790,"Crucial accessories"
470832,"Griffin accessories"
470766,"SanDisk accessories"
470832,"Apple other"
470852,"Crucial accessories"
470852,"Crucial accessories"
470852,"Crucial accessories"
470852,"Startech accessories"
470852,"Apple accessories"
470852,"Apple accessories"
470852,"OWC accessories"
470877,"Apple smartphone"
470877,"Belkin accessories"
470885,"Prynt printer"
470885,"Prynt accessories"
470899,"Elgato other"
470628,"Samsung accessories"
470628,"Pack accessories"
470899,"OWC accessories"
470915,"Apple accessories"
470915,"Apple tablet"
470915,"Apple accessories"
470922,"Apple smartphone"
470922,"Otterbox accessories"
470922,"Apple extended warranty"
470937,"Apple extended warranty"
470937,"Apple extended warranty"
470954,"Crucial accessories"
470954,"Pack accessories"
470956,"Pack accessories"
470959,"Western Digital accessories"
470959,"SanDisk accessories"
470959,"SanDisk accessories"
470965,"SanDisk accessories"
470965,"SanDisk accessories"
470965,"Crucial accessories"
470965,"Western Digital accessories"
470966,"ZaggKeys accessories"
470966,"Apple smartwhatch"
470986,"Western Digital accessories"
470986,"Pack accessories"
471000,"Prynt printer"
471000,"Prynt accessories"
471017,"Apple smartphone"
471017,"Otterbox accessories"
471017,"Apple extended warranty"
471024,"Apple laptop"
471024,"Apple accessories"
471024,"Startech accessories"
471024,"Spek SeeThru accessories"
471040,"Apple tablet"
471040,"Apple accessories"
471040,"Apple accessories"
471061,"Crucial accessories"
471061,"OWC accessories"
470766,"Sphero other"
471090,"QNAP accessories"
471090,"Western Digital accessories"
470956,"Crucial accessories"
471134,"Lifeproof accessories"
471134,"LaCie accessories"
471139,"Synology accessories"
471139,"Western Digital accessories"
471141,"Western Digital accessories"
471141,"Western Digital accessories"
470780,"Allocacoc accessories"
471161,"Apple smartphone"
471161,"Apple smartphone"
471191,"X-Doria accessories"
467852,"Synology accessories"
467852,"Western Digital accessories"
471207,"Apple smartwhatch"
471207,"Apple smartphone"
471207,"Tucano accessories"
467707,"Moshi accessories"
467707,"Otterbox accessories"
471191,"Belkin accessories"
471243,"Apple accessories"
471243,"Tucano accessories"
471243,"Pack accessories"
471294,"Apple smartwhatch"
471294,"ZaggKeys accessories"
471352,"Apple accessories"
471352,"Apple accessories"
471352,"Belkin accessories"
471352,"Apple accessories"
468259,"Tech21 accessories"
471352,"Elgato display"
471408,"Apple laptop"
471408,"Satechi accessories"
471408,"Macally accessories"
468800,"Apple pc"
468800,"Plantronics accessories"
471452,"Apple tablet"
468800,"Western Digital accessories"
471464,"Belkin accessories"
471464,"ZaggKeys accessories"
471467,"Sonos accessories"
471464,"Belkin accessories"
471464,"Belkin accessories"
471477,"Sphero other"
471489,"Apple accessories"
471475,"Fitbit smartwhatch"
471477,"SanDisk accessories"
471489,"JBL accessories"
471509,"Spek SeeThru accessories"
471509,"Puro accessories"
471536,"Minibatt accessories"
466314,"Apple smartwhatch"
471548,"Western Digital accessories"
471548,"Western Digital accessories"
471541,"Apple tablet"
466314,"Kanex accessories"
471563,"Adonit accessories"
471564,"Western Digital accessories"
471564,"Satechi accessories"
471568,"Apple other"
471563,"Plantronics accessories"
471467,"Sonos accessories"
471541,"Belkin accessories"
471573,"Apple tablet"
471576,"Rain Design accessories"
471579,"Apple accessories"
471541,"Tucano accessories"
471576,"Logitech accessories"
471579,"Apple laptop"
471595,"NewerTech accessories"
469020,"Apple accessories"
471596,"OWC accessories"
471595,"Satechi accessories"
471596,"Apple extended warranty"
469020,"Apple accessories"
471595,"Microsoft software"
468527,"Apple laptop"
471536,"Hyper Pearl accessories"
471579,"Apple accessories"
468527,"Apple accessories"
468527,"Apple accessories"
471573,"Apple tablet"
471622,"Seagate accessories"
468527,"Apple accessories"
471622,"Allocacoc accessories"
471553,"Apple smartphone"
471553,"Apple smartwhatch"
468527,"LG display"
468527,"Apple accessories"
470501,"Spek SeeThru accessories"
470556,"Retrak Utopia accessories"
470556,"Griffin accessories"
470986,"Western Digital accessories"
365428,"OWC accessories"
471713,"Ninebot other"
471715,"NewerTech accessories"
471715,"Samsung accessories"
471713,"Apple smartwhatch"
471734,"Philips accessories"
471734,"Philips accessories"
471734,"SanDisk accessories"
471734,"Cyberpower accessories"
466976,"Apple pc"
471800,"LaCie accessories"
471800,"LaCie accessories"
471800,"Kingston accessories"
471800,"Satechi accessories"
471803,"Minibatt accessories"
471803,"Apple accessories"
471818,"Philips other"
471818,"Elgato accessories"
470501,"Otterbox accessories"
471831,"Otterbox accessories"
471831,"Apple accessories"
471831,"Apple accessories"
471837,"Apple smartphone"
471837,"Apple accessories"
471851,"Apple smartwhatch"
471851,"Apple other"
471865,"Satechi accessories"
471882,"Apple laptop"
471882,"Microsoft software"
471883,"Apple accessories"
471883,"Apple accessories"
471883,"Apple accessories"
471857,"Matias accessories"
471912,"Apple laptop"
471912,"Apple accessories"
471926,"Allocacoc accessories"
471926,"Allocacoc accessories"
471930,"Sonos accessories"
471930,"Crucial accessories"
471930,"Apple accessories"
471930,"Apple accessories"
471933,"Apple accessories"
471933,"Apple accessories"
471939,"Booq accessories"
471939,"Griffin accessories"
471857,"Apple accessories"
404077,"Apple accessories"
467707,"Apple accessories"
471960,"Apple accessories"
471975,"Hyper Pearl accessories"
471960,"Apple pc"
471975,"NewerTech accessories"
472000,"Apple smartphone"
472000,"Apple smartphone"
472005,"Trunk Sleeve accessories"
472008,"Apple smartphone"
472008,"Apple smartphone"
472005,"NewerTech accessories"
472015,"Pack pc"
472015,"Apple extended warranty"
472030,"Synology accessories"
472030,"Seagate accessories"
472057,"Nokia other"
472057,"Nokia other"
472065,"OWC accessories"
472065,"Crucial accessories"
472080,"Belkin accessories"
472080,"Minibatt accessories"
472081,"NewerTech accessories"
472083,"Pack accessories"
472083,"Western Digital accessories"
472083,"Western Digital accessories"
471939,"Otterbox accessories"
471939,"Belkin accessories"
472083,"Samsung accessories"
471939,"Apple accessories"
471939,"Apple accessories"
472102,"Apple smartphone"
472102,"Apple smartphone"
472107,"NewerTech accessories"
472107,"NewerTech accessories"
472126,"Apple smartphone"
472126,"Tucano accessories"
472143,"Synology accessories"
472147,"LG display"
472147,"JBL accessories"
472155,"Twelve South accessories"
472161,"LaCie accessories"
472143,"Western Digital accessories"
465482,"LMP accessories"
472192,"Wacom accessories"
472195,"Sphero other"
472195,"Sphero other"
472195,"Sphero other"
472195,"Sphero other"
472192,"Trascend accessories"
472202,"TP-Link accessories"
472202,"Otterbox accessories"
472161,"Western Digital accessories"
472223,"Prynt printer"
472223,"Prynt accessories"
467253,"Synology accessories"
467253,"Western Digital accessories"
472245,"Pack pc"
472259,"Wacom accessories"
472259,"Apple accessories"
441464,"LaCie accessories"
441464,"Belkin accessories"
472288,"Dell display"
472292,"STM accessories"
472292,"Puro accessories"
472292,"X-Doria accessories"
472296,"Apple smartwhatch"
472292,"Muvit accessories"
472288,"Apple accessories"
472288,"Apple accessories"
472288,"Apple accessories"
472288,"Apple accessories"
472311,"Apple laptop"
472311,"My MW accessories"
472311,"Satechi accessories"
472311,"Apple extended warranty"
472296,"Satechi accessories"
472338,"Elgato other"
472338,"Spek SeeThru accessories"
469643,"Apple accessories"
472081,"NewerTech accessories"
472362,"Philips accessories"
472362,"Philips accessories"
472081,"Belkin accessories"
472366,"OWC accessories"
472366,"iFixit accessories"
472081,"Belkin accessories"
472366,"Crucial accessories"
472366,"Western Digital accessories"
472366,"OWC accessories"
472366,"OWC accessories"
472366,"OWC accessories"
472394,"Apple tablet"
472394,"Apple extended warranty"
472394,"Apple accessories"
472395,"Satechi accessories"
472395,"Trunk Sleeve accessories"
472406,"Tucano accessories"
472409,"JBL accessories"
472409,"JBL accessories"
472438,"Griffin accessories"
472439,"Otterbox accessories"
472392,"Moshi accessories"
472445,"Apple smartphone"
472392,"NewerTech accessories"
472445,"Apple smartphone"
472439,"X-Doria accessories"
472452,"Puro accessories"
472452,"Puro accessories"
471960,"Belkin accessories"
472481,"Allocacoc accessories"
472481,"Allocacoc accessories"
472481,"Apple accessories"
472491,"Polaroid printer"
472491,"Polaroid accessories"
472513,"Synology accessories"
472513,"Western Digital accessories"
472518,"Apple laptop"
472518,"Satechi accessories"
472518,"Apple accessories"
472518,"Belkin accessories"
472518,"NewerTech accessories"
472556,"Apple pc"
472556,"Western Digital accessories"
472556,"Plantronics accessories"
472556,"Belkin accessories"
472438,"TrackR accessories"
472518,"Satechi accessories"
472579,"ZaggKeys accessories"
472579,"Apple accessories"
472600,"Satechi accessories"
472600,"Rain Design accessories"
472602,"Nest other"
472602,"Nest accessories"
472616,"Fitbit smartwhatch"
472616,"Griffin accessories"
472636,"Satechi accessories"
472636,"Mophie accessories"
472620,"Nokia other"
472620,"TP-Link accessories"
472650,"LaCie accessories"
300137,"Synology accessories"
472650,"Western Digital accessories"
472620,"Satechi accessories"
472656,"SanDisk accessories"
300137,"Western Digital accessories"
472680,"Pack accessories"
472690,"OWC accessories"
472677,"Belkin accessories"
472690,"Philips other"
472680,"iFixit accessories"
472688,"Philips accessories"
472688,"Philips accessories"
472719,"Muvit accessories"
472739,"Sphero other"
472739,"Sphero other"
472739,"Sphero other"
472756,"SanDisk accessories"
472756,"SanDisk accessories"
472796,"Philips accessories"
472796,"Philips other"
472800,"Apple laptop"
472800,"Apple extended warranty"
472800,"Microsoft software"
472801,"Apple laptop"
472801,"My MW accessories"
472813,"Apple smartphone"
472813,"Apple accessories"
472819,"Apple laptop"
472819,"Crucial accessories"
472819,"Samsung accessories"
472831,"Elago accessories"
472831,"Booq accessories"
472842,"Apple accessories"
472842,"Otterbox accessories"
470575,"NewerTech accessories"
472872,"Beats accessories"
472872,"Just Mobile accessories"
472877,"Hyper Pearl accessories"
472878,"iFixit accessories"
472890,"Allocacoc accessories"
472890,"Allocacoc accessories"
472878,"iFixit accessories"
471452,"Apple smartphone"
472877,"Belkin accessories"
467049,"G-Technology accessories"
385701,"Apple smartphone"
385701,"Otterbox accessories"
471865,"Jaybird accessories"
471865,"Nonda accessories"
472930,"Apple smartphone"
472930,"Spek SeeThru accessories"
472942,"Apple pc"
472950,"Apple smartphone"
472877,"Belkin accessories"
471865,"Apple accessories"
472950,"Muvit accessories"
472957,"Apple laptop"
472957,"Belkin accessories"
471865,"Otterbox accessories"
472957,"Belkin accessories"
472957,"Apple accessories"
472958,"Apple pc"
472030,"LaCie accessories"
467049,"Samsung accessories"
472958,"Apple accessories"
467049,"Satechi accessories"
471865,"Kanex accessories"
472957,"Belkin accessories"
467049,"Satechi accessories"
472997,"Otterbox accessories"
472997,"Otterbox accessories"
473005,"Spek SeeThru accessories"
473005,"Wowewa accessories"
473013,"Apple accessories"
473025,"Hyper Pearl accessories"
473034,"OWC accessories"
473034,"iFixit accessories"
473025,"Puro accessories"
473059,"Apple smartphone"
473079,"Sphero other"
473079,"Sphero accessories"
473080,"Apple laptop"
473080,"Apple extended warranty"
473080,"My MW accessories"
473103,"Western Digital accessories"
473103,"JBL accessories"
473107,"Apple accessories"
473109,"Satechi accessories"
473109,"Griffin accessories"
473107,"Apple accessories"
473142,"Sphero other"
473142,"Sphero other"
473145,"Samsung accessories"
473148,"Western Digital accessories"
473155,"Apple laptop"
473148,"Synology accessories"
473167,"Seagate accessories"
473167,"Philips accessories"
473167,"Philips accessories"
473167,"Philips accessories"
472481,"Beats accessories"
473170,"OWC accessories"
473170,"OWC accessories"
473170,"NewerTech accessories"
473169,"Apple smartphone"
473169,"Moxie accessories"
473174,"Logitech accessories"
473169,"Apple smartphone"
473174,"Matias accessories"
473184,"Sphero other"
473184,"Sphero other"
473205,"Fibaro accessories"
473205,"Philips accessories"
473205,"Philips accessories"
473219,"Apple pc"
473231,"Crucial accessories"
473231,"OWC accessories"
473236,"Bose accessories"
473145,"Samsung accessories"
473236,"Apple tablet"
473255,"Apple other"
473255,"Fitbit smartwhatch"
473283,"Seagate accessories"
473283,"Pack accessories"
473155,"Satechi accessories"
473285,"Apple smartphone"
473285,"Muvit accessories"
472565,"Western Digital accessories"
472565,"Synology accessories"
473299,"Apple accessories"
473299,"Apple accessories"
473305,"Pack accessories"
473305,"iFixit accessories"
473314,"Fitbit smartwhatch"
412293,"Sonos accessories"
473322,"SanDisk accessories"
473328,"Crucial accessories"
473329,"Sonnet accessories"
473328,"OWC accessories"
473329,"Akitio accessories"
473329,"Seagate accessories"
473305,"Belkin accessories"
473350,"Apple accessories"
473350,"Tucano accessories"
473356,"TrackR accessories"
473356,"Wacom accessories"
473356,"Nomad accessories"
473364,"Crucial accessories"
473364,"Crucial accessories"
469889,"SanDisk accessories"
473219,"Apple accessories"
473451,"Apple tablet"
473474,"Service service"
473481,"Apple laptop"
473474,"Pack accessories"
473481,"Satechi accessories"
473488,"Apple tablet"
473474,"NewerTech accessories"
473059,"Belkin accessories"
473505,"Apple laptop"
473506,"Philips accessories"
473506,"Philips accessories"
473511,"Moshi accessories"
473511,"Moshi accessories"
473505,"Microsoft software"
473530,"Pack accessories"
473530,"Service service"
473350,"NewerTech accessories"
473350,"Tucano accessories"
473555,"Samsung accessories"
473558,"OWC accessories"
473555,"Crucial accessories"
473555,"OWC accessories"
473555,"Satechi accessories"
473558,"NewerTech accessories"
473567,"Apple accessories"
473567,"Apple tablet"
473589,"Repair service"
473589,"Repair service"
473451,"JBL accessories"
462824,"BenQ display"
469579,"OWC accessories"
473555,"iFixit accessories"
473631,"Elago accessories"
473488,"LaCie accessories"
473631,"Apple accessories"
473653,"Tech21 accessories"
473653,"Apple smartwhatch"
473653,"Minibatt accessories"
455208,"Apple accessories"
473680,"Crucial accessories"
473696,"Satechi accessories"
473696,"Apple accessories"
473704,"OWC accessories"
473662,"Apple accessories"
473704,"Trascend accessories"
473680,"Akitio accessories"
468333,"Apple smartphone"
473729,"Just Mobile accessories"
473621,"Apple tablet"
473621,"Apple accessories"
473729,"Belkin accessories"
473740,"Apple smartwhatch"
473740,"ZaggKeys accessories"
473766,"Nest other"
473766,"Nest accessories"
473769,"Cygnett accessories"
473773,"Apple laptop"
473773,"My MW accessories"
472719,"Apple accessories"
399108,"NewerTech accessories"
472719,"Crucial accessories"
473769,"Apple accessories"
473801,"Nest other"
473801,"Nest accessories"
470268,"Apple accessories"
473809,"Apple smartphone"
473809,"NA NA"
469579,"LMP accessories"
473834,"Apple smartwhatch"
473834,"Apple smartwhatch"
473843,"Apple tablet"
473843,"Apple accessories"
473850,"Apple extended warranty"
473850,"Apple smartphone"
473852,"Western Digital accessories"
473852,"Western Digital accessories"
471384,"Apple smartphone"
471384,"Spek SeeThru accessories"
471384,"ZaggKeys accessories"
473861,"Mophie accessories"
473861,"Elago accessories"
318524,"Bose accessories"
318524,"Apple smartphone"
473861,"Elago accessories"
473868,"LG display"
473868,"NewerTech accessories"
318524,"LaCie accessories"
473884,"Moshi accessories"
473884,"Otterbox accessories"
473900,"Service service"
473900,"Pack accessories"
472094,"Pack pc"
472094,"Apple extended warranty"
473921,"Sonos accessories"
473921,"Sonos accessories"
471475,"Akitio accessories"
473975,"Apple smartphone"
473975,"Apple extended warranty"
473975,"Otterbox accessories"
474011,"Kanex accessories"
474011,"Startech accessories"
474018,"Apple laptop"
473013,"Belkin accessories"
474018,"OWC accessories"
474036,"Seagate accessories"
474036,"Apple accessories"
474046,"NewerTech accessories"
474060,"Western Digital accessories"
474061,"Moshi accessories"
474060,"Western Digital accessories"
474061,"Moshi accessories"
474036,"Beats accessories"
474046,"Griffin accessories"
472656,"LaCie accessories"
474113,"Apple pc"
474113,"Pack pc"
474024,"Apple tablet"
474113,"Pack pc"
474024,"Apple accessories"
459508,"Western Digital accessories"
474152,"JBL accessories"
474152,"Otterbox accessories"
473322,"Belkin accessories"
474180,"Spek SeeThru accessories"
474180,"Spek SeeThru accessories"
474207,"LaCie accessories"
474207,"Western Digital accessories"
474235,"Apple smartphone"
474244,"Satechi accessories"
474235,"Belkin accessories"
474244,"Elago accessories"
474297,"Fibaro accessories"
474297,"Fibaro accessories"
474301,"Crucial accessories"
474301,"Apple accessories"
474350,"QNAP accessories"
474350,"Western Digital accessories"
474385,"Samsung accessories"
474385,"Pack accessories"
474389,"Trascend accessories"
474389,"SanDisk accessories"
474405,"Apple accessories"
474405,"Apple accessories"
474427,"Apple tablet"
474427,"Apple accessories"
469917,"Apple accessories"
469917,"Apple accessories"
474427,"Apple accessories"
474430,"Pack accessories"
474435,"IK Multimedia accessories"
474430,"Apple accessories"
474437,"Apple tablet"
474436,"Apple smartphone"
473603,"Apple extended warranty"
474421,"Otterbox accessories"
473603,"Apple extended warranty"
474437,"Apple accessories"
474435,"Nokia other"
474450,"Apple smartwhatch"
474450,"Apple extended warranty"
474450,"Apple extended warranty"
474435,"JBL accessories"
469917,"BenQ display"
438692,"Western Digital accessories"
474473,"Apple tablet"
474476,"Spek SeeThru accessories"
474473,"STM accessories"
474476,"ZaggKeys accessories"
474479,"Crucial accessories"
474479,"Samsung accessories"
474471,"Kanex accessories"
474436,"Apple extended warranty"
468322,"Hoco Nike accessories"
469917,"Apple laptop"
474508,"Apple laptop"
446918,"Apple accessories"
446918,"Kanex accessories"
474508,"Apple smartphone"
474521,"QNAP accessories"
474521,"Western Digital accessories"
473662,"Apple smartphone"
473662,"Apple extended warranty"
474537,"Apple other"
474537,"Crucial accessories"
474537,"Crucial accessories"
474537,"Crucial accessories"
472942,"Matias accessories"
472942,"Apple accessories"
474605,"Apple accessories"
474625,"Apple smartphone"
474625,"Belkin accessories"
474629,"Netatmo accessories"
474630,"Hyper Pearl accessories"
469813,"Wacom tablet"
474630,"Hyper Pearl accessories"
474629,"Netatmo accessories"
474632,"Hyper Pearl accessories"
474632,"Hyper Pearl accessories"
474637,"Hyper Pearl accessories"
474637,"Hyper Pearl accessories"
474671,"Apple pc"
474671,"Pack accessories"
474694,"LaCie accessories"
474694,"Cyberpower accessories"
474707,"Wacom accessories"
474711,"OWC accessories"
474711,"Crucial accessories"
474715,"Trascend accessories"
474711,"NewerTech accessories"
474716,"Satechi accessories"
474716,"Satechi accessories"
474707,"Wacom accessories"
474715,"Allocacoc accessories"
474471,"Stikgo accessories"
474715,"Allocacoc accessories"
474732,"Apple accessories"
474735,"X-Doria accessories"
474605,"Apple accessories"
474757,"Dell display"
474757,"Satechi accessories"
470268,"Apple laptop"
474792,"Sena accessories"
474799,"Apple laptop"
474792,"X-Doria accessories"
474805,"Replacement accessories"
470268,"Software accessories"
474805,"Otterbox accessories"
474815,"OWC accessories"
474816,"Apple tablet"
474816,"Apple accessories"
474816,"Apple extended warranty"
471866,"Apple smartphone"
471866,"Apple smartphone"
474815,"Samsung accessories"
474835,"OWC accessories"
474835,"Seagate accessories"
474728,"Apple smartwhatch"
474735,"Belkin accessories"
474864,"Belkin accessories"
474864,"Apple accessories"
474885,"Philips accessories"
474885,"Philips other"
474888,"Western Digital accessories"
474888,"Western Digital accessories"
474897,"Apple smartphone"
474897,"Apple accessories"
463942,"Wacom tablet"
474905,"Satechi accessories"
474908,"Apple laptop"
474908,"Apple extended warranty"
474908,"Satechi accessories"
474908,"My MW accessories"
474914,"Pack accessories"
474905,"Satechi accessories"
474914,"Service service"
474941,"Apple extended warranty"
474941,"Apple accessories"
474946,"Crucial accessories"
474946,"Crucial accessories"
474988,"OWC accessories"
474995,"Tucano accessories"
474995,"Otterbox accessories"
475003,"QNAP accessories"
475008,"Tucano accessories"
475008,"Otterbox accessories"
475026,"OWC accessories"
475026,"Western Digital accessories"
475027,"JBL accessories"
475026,"OWC accessories"
475027,"Satechi accessories"
475039,"LaCie accessories"
474660,"Samsung accessories"
474660,"Samsung accessories"
475039,"Satechi accessories"
475039,"Belkin accessories"
474988,"Crucial accessories"
475039,"Beats accessories"
475060,"Apple accessories"
475063,"QNAP accessories"
475063,"Western Digital accessories"
475085,"Apple accessories"
475085,"Belkin accessories"
469917,"Satechi accessories"
475095,"Apple laptop"
475083,"iFixit accessories"
475123,"Belkin accessories"
475123,"Moshi accessories"
475143,"Wacom tablet"
475143,"Apple tablet"
475157,"Apple accessories"
475157,"Startech accessories"
475159,"Seagate accessories"
475159,"Seagate accessories"
475158,"OWC accessories"
475184,"Apple tablet"
475158,"NewerTech accessories"
475095,"Akitio accessories"
475202,"Apple laptop"
475202,"My MW accessories"
475219,"Apple accessories"
475219,"Kanex accessories"
475240,"Dell display"
475241,"Belkin accessories"
475240,"Logitech accessories"
475241,"Otterbox accessories"
475263,"Crucial accessories"
473314,"Apple other"
475263,"OWC accessories"
475275,"Beats accessories"
475275,"Beats accessories"
472406,"Apple smartphone"
475282,"OWC accessories"
472406,"Moxie accessories"
475282,"Crucial accessories"
475304,"Seagate accessories"
475304,"Western Digital accessories"
475311,"Beats accessories"
475311,"LaCie accessories"
475304,"NewerTech accessories"
475304,"Trascend accessories"
475306,"Hyper Pearl accessories"
475304,"NewerTech accessories"
475306,"Oblumi other"
474728,"Apple smartwhatch"
475306,"Apple smartwhatch"
475335,"STM accessories"
475335,"Wacom accessories"
475282,"OWC accessories"
475366,"Hyper Pearl accessories"
475366,"Apple smartwhatch"
475366,"Oblumi other"
475366,"Sphero other"
475377,"Apple smartphone"
475377,"Apple smartphone"
475401,"NewerTech accessories"
475403,"iFixit accessories"
475401,"iFixit accessories"
475412,"Belkin accessories"
475412,"Belkin accessories"
474405,"Otterbox accessories"
475412,"Apple accessories"
475403,"iFixit accessories"
475400,"Apple smartphone"
475450,"ZaggKeys accessories"
475450,"X-Doria accessories"
475390,"Apple smartphone"
475456,"Logitech accessories"
475165,"Western Digital accessories"
475456,"Jaybird accessories"
474385,"NewerTech accessories"
475165,"Western Digital accessories"
475474,"Satechi accessories"
475474,"Apple laptop"
475474,"Tucano accessories"
475474,"Apple extended warranty"
475478,"Apple laptop"
475478,"Satechi accessories"
475288,"Trascend accessories"
475492,"Crucial accessories"
475492,"Sonnet accessories"
475492,"Satechi accessories"
475493,"OWC accessories"
475493,"NewerTech accessories"
475504,"Apple accessories"
475504,"Belkin accessories"
475519,"Pack accessories"
475525,"Apple accessories"
475525,"Elago accessories"
475519,"Apple tablet"
475288,"Apple accessories"
475288,"Startech accessories"
475003,"Western Digital accessories"
475592,"Apple smartphone"
475592,"Apple extended warranty"
475592,"Otterbox accessories"
475605,"QNAP accessories"
475605,"Western Digital accessories"
475633,"Apple extended warranty"
475633,"Apple extended warranty"
475640,"NewerTech accessories"
475640,"Samsung accessories"
475643,"Crucial accessories"
475643,"iFixit accessories"
475655,"ZaggKeys accessories"
475640,"SanDisk accessories"
475655,"X-Doria accessories"
475669,"Netatmo accessories"
475669,"Netatmo accessories"
475060,"NewerTech accessories"
475672,"OWC accessories"
475655,"Elago accessories"
475640,"Trunk Sleeve accessories"
475669,"Netatmo accessories"
475699,"Pack pc"
475640,"Satechi accessories"
470042,"Pack accessories"
475723,"Beats accessories"
475730,"Samsung accessories"
475720,"Apple smartphone"
475723,"Apple accessories"
475730,"OWC accessories"
475730,"Sonnet accessories"
475755,"OWC accessories"
475755,"Sonnet accessories"
475720,"Apple smartphone"
475771,"Griffin accessories"
475771,"Kingston accessories"
475772,"Apple laptop"
475772,"Apple accessories"
475790,"Apple accessories"
475790,"Apple accessories"
475792,"Apple accessories"
475792,"Kanex accessories"
475804,"Apple pc"
475807,"ZaggKeys accessories"
475804,"Apple accessories"
475804,"Microsoft software"
475811,"Be.ez accessories"
475811,"Apple accessories"
475790,"Apple extended warranty"
475826,"Apple accessories"
475826,"Apple accessories"
475837,"NewerTech accessories"
475837,"Apple accessories"
475573,"Apple accessories"
475858,"Nimbus other"
475858,"Satechi accessories"
415459,"Crucial accessories"
415459,"OWC accessories"
475864,"Crucial accessories"
475864,"Pack accessories"
475868,"Western Digital accessories"
475868,"Synology accessories"
475876,"Apple smartphone"
475879,"Apple smartphone"
475879,"Apple extended warranty"
475879,"Apple accessories"
475876,"Apple accessories"
474799,"LMP accessories"
474799,"NewerTech accessories"
474214,"Crucial accessories"
474799,"Belkin accessories"
474214,"Pack accessories"
475916,"iOttie accessories"
475916,"Elago accessories"
475933,"Apple smartwhatch"
475934,"Matias accessories"
475933,"Pack pc"
475933,"Apple extended warranty"
475672,"Startech accessories"
475955,"Western Digital accessories"
475955,"Toshiba accessories"
475934,"OWC accessories"
475955,"Crucial accessories"
475963,"Apple smartwhatch"
475963,"X-Doria accessories"
475963,"ZaggKeys accessories"
475955,"Crucial accessories"
475963,"ZaggKeys accessories"
475963,"Spek SeeThru accessories"
472620,"Incase accessories"
475971,"Sonos accessories"
475971,"Kanex accessories"
475208,"Apple pc"
475208,"Apple extended warranty"
475982,"Apple accessories"
472620,"Macally accessories"
475982,"Kanex accessories"
475994,"X-Doria accessories"
475910,"Philips accessories"
475910,"Philips accessories"
475994,"X-Doria accessories"
475994,"ZaggKeys accessories"
475998,"Crucial accessories"
475998,"Apple accessories"
472987,"Apple smartphone"
472987,"Belkin accessories"
475998,"Apple smartwhatch"
475699,"Apple extended warranty"
476016,"Pack pc"
475998,"Tucano accessories"
